expiry,T,kind,strike,mid,iv,yahoo_iv,moneyness,delta
2026-07-31,0.021917808219178082,call,758.0,0.635,0.13083995634904044,0.12683978637695312,1.0268191808281015,0.09544301619306428
2026-07-31,0.021917808219178082,call,759.0,0.525,0.12944585700291913,0.12549702636718751,1.028173823546872,0.08210489607464111
2026-07-31,0.021917808219178082,call,760.0,0.435,0.12838871596286172,0.12439840454101564,1.0295284662656425,0.07051951647576177
2026-07-31,0.021917808219178082,call,761.0,0.355,0.12713616472786343,0.12317771362304689,1.0308831089844133,0.05979683014462787
2026-07-31,0.021917808219178082,call,762.0,0.28500000000000003,0.125708698945373,0.12171288452148438,1.0322377517031838,0.049992167649750174
2026-07-31,0.021917808219178082,call,763.0,0.235,0.12517303772342422,0.12122460815429686,1.0335923944219543,0.042460669470092444
2026-07-31,0.021917808219178082,call,764.0,0.19,0.12433970734240614,0.12085840087890626,1.034947037140725,0.035487292761409765
2026-07-31,0.021917808219178082,call,765.0,0.165,0.12519270884548642,0.1211025390625,1.0363016798594955,0.031175918245544394
2026-07-31,0.021917808219178082,call,766.0,0.125,0.12328899982099523,0.11939357177734375,1.037656322578266,0.024740794738465504
2026-07-31,0.021917808219178082,call,767.0,0.10500000000000001,0.12361079336070514,0.11963770996093749,1.0390109652970367,0.02115045332667117
2026-07-31,0.021917808219178082,put,635.0,0.10500000000000001,0.4207539446596481,0.39649041015625003,0.8601981264193198,-0.006873018020826738
2026-07-31,0.021917808219178082,put,636.0,0.10500000000000001,0.41686362337566274,0.3930724755859375,0.8615527691380904,-0.006932347116741178
2026-07-31,0.021917808219178082,put,637.0,0.10500000000000001,0.4129761622105154,0.389654541015625,0.8629074118568609,-0.006992688837336614
2026-07-31,0.021917808219178082,put,638.0,0.10500000000000001,0.40909150905139574,0.3857483300781249,0.8642620545756315,-0.007054070557630965
2026-07-31,0.021917808219178082,put,639.0,0.10500000000000001,0.4052096124225047,0.38184211914062494,0.8656166972944022,-0.007116520825987571
2026-07-31,0.021917808219178082,put,640.0,0.11499999999999999,0.40577634461179185,0.38233039550781245,0.8669713400131727,-0.007718575919452464
2026-07-31,0.021917808219178082,put,641.0,0.11499999999999999,0.401864864751855,0.3789124609375,0.8683259827319433,-0.0077878890580770355
2026-07-31,0.021917808219178082,put,642.0,0.11499999999999999,0.3979559568203885,0.37500625,0.8696806254507139,-0.007858442507281627
2026-07-31,0.021917808219178082,put,643.0,0.125,0.3981348825209616,0.37500625,0.8710352681694845,-0.008471101259556746
2026-07-31,0.021917808219178082,put,644.0,0.125,0.39419818165631,0.3711000390625,0.872389910888255,-0.008549000661059347
2026-07-31,0.021917808219178082,put,645.0,0.125,0.3902638567241638,0.3676821044921875,0.8737445536070256,-0.008628334649310454
2026-07-31,0.021917808219178082,put,646.0,0.135,0.3901038463014298,0.367193828125,0.8750991963257962,-0.009253333315232481
2026-07-31,0.021917808219178082,put,647.0,0.135,0.3861431763173548,0.3632876171875,0.8764538390445668,-0.009340561364841293
2026-07-31,0.021917808219178082,put,648.0,0.135,0.3821846720154368,0.35986968261718744,0.8778084817633374,-0.009429444347437976
2026-07-31,0.021917808219178082,put,649.0,0.135,0.37822826645589736,0.35596347167968745,0.879163124482108,-0.009520031814659213
2026-07-31,0.021917808219178082,put,650.0,0.14500000000000002,0.37774111965887713,0.35547519531249994,0.8805177672008785,-0.010165950928507916
2026-07-31,0.021917808219178082,put,651.0,0.14500000000000002,0.37375937543537024,0.35156898437499995,0.8818724099196491,-0.010265255733186929
2026-07-31,0.021917808219178082,put,652.0,0.14500000000000002,0.36977950180525765,0.34766277343749996,0.8832270526384197,-0.010366525709469054
2026-07-31,0.021917808219178082,put,653.0,0.14500000000000002,0.3658014274002937,0.3442448388671875,0.8845816953571903,-0.010469822601723688
2026-07-31,0.021917808219178082,put,654.0,0.155,0.3650210842043752,0.34326828613281246,0.8859363380759608,-0.011139560358330636
2026-07-31,0.021917808219178082,put,655.0,0.155,0.3610184085519783,0.3393620751953125,0.8872909807947315,-0.011252544192448033
2026-07-31,0.021917808219178082,put,656.0,0.165,0.36002322994398533,0.33838552246093745,0.8886456235135021,-0.01193326331483835
2026-07-31,0.021917808219178082,put,657.0,0.165,0.3559968387140523,0.334967587890625,0.8900002662322726,-0.012056534247318007
2026-07-31,0.021917808219178082,put,658.0,0.175,0.35480647707582014,0.33350275878906255,0.8913549089510432,-0.012749483323218569
2026-07-31,0.021917808219178082,put,659.0,0.185,0.3534609644425421,0.3320379296875,0.8927095516698138,-0.013447386163270458
2026-07-31,0.021917808219178082,put,660.0,0.185,0.34938814477392327,0.32813171874999997,0.8940641943885843,-0.013590158480968229
2026-07-31,0.021917808219178082,put,661.0,0.195,0.3478774946933679,0.3266668896484375,0.8954188371073549,-0.01430243651441987
2026-07-31,0.021917808219178082,put,662.0,0.20500000000000002,0.34623596893292574,0.32520206054687495,0.8967734798261255,-0.015021163635844048
2026-07-31,0.021917808219178082,put,663.0,0.215,0.34447298497362905,0.32349309326171866,0.8981281225448962,-0.01574694952616018
2026-07-31,0.021917808219178082,put,664.0,0.20500000000000002,0.33800347631556493,0.317389638671875,0.8994827652636667,-0.015353210622897073
2026-07-31,0.021917808219178082,put,665.0,0.225,0.33843796901862666,0.3178779150390625,0.9008374079824373,-0.01666391124090394
2026-07-31,0.021917808219178082,put,666.0,0.225,0.334279541809923,0.3139717041015625,0.9021920507012079,-0.016851679046572254
2026-07-31,0.021917808219178082,put,667.0,0.225,0.330121406762313,0.30982135498046875,0.9035466934199784,-0.01704385330000424
2026-07-31,0.021917808219178082,put,668.0,0.245,0.33013503689146007,0.30982135498046875,0.904901336138749,-0.018385606772411633
2026-07-31,0.021917808219178082,put,669.0,0.255,0.32792048853381994,0.30762411132812495,0.9062559788575196,-0.01916742452212916
2026-07-31,0.021917808219178082,put,670.0,0.255,0.32370176596168987,0.30371790039062496,0.9076106215762901,-0.01939281313883745
2026-07-31,0.021917808219178082,put,671.0,0.255,0.3194827420308455,0.299811689453125,0.9089652642950607,-0.01962376442597835
2026-07-31,0.021917808219178082,put,672.0,0.275,0.31897472512603553,0.2990792749023437,0.9103199070138314,-0.021013390070367066
2026-07-31,0.021917808219178082,put,673.0,0.295,0.31822557374094895,0.29834686035156244,0.911674549732602,-0.022408514816834257
2026-07-31,0.021917808219178082,put,674.0,0.295,0.31393079356066494,0.2941965112304687,0.9130291924513725,-0.022683859500490122
2026-07-31,0.021917808219178082,put,675.0,0.3,0.31047125083764293,0.29175512939453113,0.9143838351701431,-0.023253731911930364
2026-07-31,0.021917808219178082,put,676.0,0.315,0.3085977090137667,0.2890696093749999,0.9157384778889137,-0.02440982217299137
2026-07-31,0.021917808219178082,put,677.0,0.325,0.3058300255369657,0.2866282275390625,0.9170931206076842,-0.0252954587851979
2026-07-31,0.021917808219178082,put,678.0,0.335,0.30299828344222945,0.2836985693359374,0.9184477633264548,-0.02619723668360885
2026-07-31,0.021917808219178082,put,679.0,0.365,0.30298023225238846,0.2836985693359374,0.9198024060452255,-0.028251647387586676
2026-07-31,0.021917808219178082,put,680.0,0.365,0.2985613975255938,0.2795482202148437,0.921157048763996,-0.028624430308281545
2026-07-31,0.021917808219178082,put,681.0,0.395,0.2981906561698864,0.2790599438476562,0.9225116914827666,-0.03071222460512213
2026-07-31,0.021917808219178082,put,682.0,0.405,0.29501658120826824,0.2761302856445312,0.9238663342015372,-0.03169237163643779
2026-07-31,0.021917808219178082,put,683.0,0.425,0.29303572564397634,0.27417718017578124,0.9252209769203078,-0.03325547561619502
2026-07-31,0.021917808219178082,put,684.0,0.425,0.2885181822554905,0.2700268310546875,0.9265756196390783,-0.033717069815253686
2026-07-31,0.021917808219178082,put,685.0,0.445,0.2863789377093307,0.26782958740234375,0.9279302623578489,-0.03533012454141293
2026-07-31,0.021917808219178082,put,686.0,0.475,0.28524537334564154,0.26673096557617193,0.9292849050766195,-0.03752767109741362
2026-07-31,0.021917808219178082,put,687.0,0.505,0.28390726686878265,0.26538820556640624,0.93063954779539,-0.03974430527841899
2026-07-31,0.021917808219178082,put,688.0,0.515,0.2803170792238563,0.26197027099609377,0.9319941905141607,-0.04088238653909326
2026-07-31,0.021917808219178082,put,689.0,0.55,0.2792015316039797,0.2613599255371094,0.9333488332329313,-0.043431053236396844
2026-07-31,0.021917808219178082,put,690.0,0.565,0.2759583312043647,0.257819921875,0.9347034759517018,-0.04491194037725155
2026-07-31,0.021917808219178082,put,691.0,0.595,0.27405499831711483,0.2559888854980469,0.9360581186704724,-0.047249203768110704
2026-07-31,0.021917808219178082,put,692.0,0.625,0.27200009964598354,0.25391371093750004,0.937412761389243,-0.04962028038051436
2026-07-31,0.021917808219178082,put,693.0,0.655,0.26980244134076026,0.2518385363769531,0.9387674041080136,-0.052028486171435184
2026-07-31,0.021917808219178082,put,694.0,0.685,0.2674696930618991,0.24964129272460936,0.9401220468267841,-0.0544771868046684
2026-07-31,0.021917808219178082,put,695.0,0.725,0.2658056834638443,0.24805439453125,0.9414766895455547,-0.057500461666702196
2026-07-31,0.021917808219178082,put,696.0,0.755,0.2631953811370433,0.24549094360351562,0.9428313322643254,-0.06003843233065809
2026-07-31,0.021917808219178082,put,697.0,0.795,0.26120978842711,0.24353783813476562,0.9441859749830959,-0.0631514274223205
2026-07-31,0.021917808219178082,put,698.0,0.845,0.25977027167685246,0.242195078125,0.9455406177018665,-0.06682997934143675
2026-07-31,0.021917808219178082,put,699.0,0.88,0.25710232620870904,0.2399978344726562,0.9468952604206371,-0.06978709799198668
2026-07-31,0.021917808219178082,put,700.0,0.92,0.25464281569128955,0.2375564526367187,0.9482499031394076,-0.07306178264751129
2026-07-31,0.021917808219178082,put,701.0,0.96,0.25204452651180387,0.23511507080078126,0.9496045458581782,-0.07640166886082222
2026-07-31,0.021917808219178082,put,702.0,1.03,0.2511498088696063,0.23413851806640623,0.9509591885769488,-0.0813089441220185
2026-07-31,0.021917808219178082,put,703.0,1.09,0.24940562613650674,0.23242955078125,0.9523138312957194,-0.08576963281017014
2026-07-31,0.021917808219178082,put,704.0,1.13,0.24633211189881882,0.229499892578125,0.95366847401449,-0.08932898872014539
2026-07-31,0.021917808219178082,put,705.0,1.205,0.24505523189228365,0.22791299438476562,0.9550231167332606,-0.09466030236682843
2026-07-31,0.021917808219178082,put,706.0,1.27,0.2430118915412027,0.22620402709960938,0.9563777594520312,-0.09958386382346496
2026-07-31,0.021917808219178082,put,707.0,1.33,0.24052540481560714,0.22382367980957027,0.9577324021708017,-0.1043623320467092
2026-07-31,0.021917808219178082,put,708.0,1.415,0.2390918449149096,0.22217574707031246,0.9590870448895723,-0.11038684740313687
2026-07-31,0.021917808219178082,put,709.0,1.48,0.23647803084159386,0.21985643432617186,0.9604416876083429,-0.11559421312647644
2026-07-31,0.021917808219178082,put,710.0,1.5950000000000002,0.23595809713469656,0.2190629852294922,0.9617963303271134,-0.12312274573815263
2026-07-31,0.021917808219178082,put,711.0,1.67,0.23338403774787203,0.21680470703125,0.963150973045884,-0.12898806011739394
2026-07-31,0.021917808219178082,put,712.0,1.77,0.23168166046714972,0.21509573974609375,0.9645056157646547,-0.13604329238712287
2026-07-31,0.021917808219178082,put,713.0,1.84,0.22851991802754068,0.21204401245117185,0.9658602584834253,-0.14197032044972913
2026-07-31,0.021917808219178082,put,714.0,1.98,0.2279555165516725,0.21143366699218746,0.9672149012021958,-0.1509075692369949
2026-07-31,0.021917808219178082,put,715.0,2.085,0.22573817221797476,0.20911435424804684,0.9685695439209664,-0.15853855991029664
2026-07-31,0.021917808219178082,put,716.0,2.2199999999999998,0.22439488694311813,0.20789366333007808,0.969924186639737,-0.16747247106605867
2026-07-31,0.021917808219178082,put,717.0,2.325,0.221705372085536,0.20514710876464842,0.9712788293585075,-0.17541616477691324
2026-07-31,0.021917808219178082,put,718.0,2.4400000000000004,0.21915168859816114,0.20282779602050777,0.9726334720772781,-0.18392437556079222
2026-07-31,0.021917808219178082,put,719.0,2.62,0.21854026586591632,0.20215641601562498,0.9739881147960487,-0.19491609097784646
2026-07-31,0.021917808219178082,put,720.0,2.795,0.21742030500043366,0.20111882873535153,0.9753427575148192,-0.20582134648681083
2026-07-31,0.021917808219178082,put,721.0,2.9000000000000004,0.21379342606423477,0.1974567559814453,0.9766974002335899,-0.2146055646703917
2026-07-31,0.021917808219178082,put,722.0,3.09,0.2125680338906179,0.19623606506347657,0.9780520429523605,-0.22636376720409668
2026-07-31,0.021917808219178082,put,723.0,3.31,0.21190317848030668,0.19574778869628906,0.9794066856711311,-0.23915793998821533
2026-07-31,0.021917808219178082,put,724.0,3.46,0.20886646658513924,0.1925129577636719,0.9807613283899016,-0.250101385994808
2026-07-31,0.021917808219178082,put,725.0,3.67,0.20726778346419225,0.19086502502441405,0.9821159711086722,-0.2629908535907425
2026-07-31,0.021917808219178082,put,726.0,3.925,0.20657515873984406,0.1901936450195313,0.9834706138274428,-0.277224842368456
2026-07-31,0.021917808219178082,put,727.0,4.1,0.2033726160631532,0.18692829681396483,0.9848252565462133,-0.28971434860424883
2026-07-31,0.021917808219178082,put,728.0,4.3149999999999995,0.20094643449944494,0.1846395013427734,0.986179899264984,-0.30350552383135665
2026-07-31,0.021917808219178082,put,729.0,4.574999999999999,0.19936032401553178,0.1829915686035156,0.9875345419837546,-0.31857317023254605
2026-07-31,0.021917808219178082,put,730.0,4.875,0.19842293134748226,0.18192346405029297,0.9888891847025251,-0.33464689337669695
2026-07-31,0.021917808219178082,put,731.0,5.18,0.19722112927777094,0.1804891522216797,0.9902438274212957,-0.3509869197031934
2026-07-31,0.021917808219178082,put,732.0,5.385,0.19320447268462798,0.17664397583007813,0.9915984701400663,-0.3660933411108891
2026-07-31,0.021917808219178082,put,733.0,5.695,0.1913917466815608,0.17475190490722659,0.9929531128588369,-0.3832296710668863
2026-07-31,0.021917808219178082,put,734.0,6.035,0.18990082310200462,0.17313448944091797,0.9943077555776074,-0.401051198902598
2026-07-31,0.021917808219178082,put,735.0,6.415,0.18894052098873068,0.17179172943115234,0.995662398296378,-0.4195339734254886
2026-07-31,0.021917808219178082,put,736.0,6.705,0.18546618659104885,0.16849586395263677,0.9970170410151487,-0.43767992575022097
2026-07-31,0.021917808219178082,put,737.0,7.15,0.18516876126656306,0.1680686221313477,0.9983716837339192,-0.4571831575888784
2026-07-31,0.021917808219178082,put,738.0,7.5,0.18224016988659872,0.1650168948364258,0.9997263264526898,-0.4766485293281991
2026-07-31,0.021917808219178082,put,739.0,7.99,0.18208090064724985,0.1645591357421875,1.0010809691714604,-0.49666414319890406
2026-07-31,0.021917808219178082,put,740.0,8.395,0.17951133865586283,0.16172102935791016,1.002435611890231,-0.517063318332577
2026-07-31,0.021917808219178082,put,741.0,8.780000000000001,0.17600380788343778,0.15815050842285155,1.0037902546090016,-0.5382350815314842
2026-07-31,0.021917808219178082,put,742.0,9.365,0.17662363538971615,0.15891344024658205,1.0051448973277721,-0.5584873277794279
2026-07-31,0.021917808219178082,put,743.0,9.845,0.17432270185188972,0.15631947204589847,1.0064995400465426,-0.579887534291627
2026-07-31,0.021917808219178082,put,744.0,10.335,0.17172829372446866,0.15430533203125002,1.0078541827653134,-0.6017739166599437
2026-07-31,0.021917808219178082,put,745.0,10.835,0.16881216906082314,0.15009394836425782,1.0092088254840839,-0.6242176908100899
2026-07-31,0.021917808219178082,put,746.0,11.465,0.1684904984055418,0.1511315356445313,1.0105634682028544,-0.6446826392054497
2026-07-31,0.021917808219178082,put,747.0,12.05,0.1665269875159761,0.1485680847167969,1.011918110921625,-0.6664045758444869
2026-07-31,0.021917808219178082,put,748.0,12.75,0.1669302417161284,0.14814084289550783,1.0132727536403956,-0.6854664540960707
2026-07-31,0.021917808219178082,put,749.0,13.25,0.1615268447968367,0.14215945739746094,1.014627396359166,-0.7108537543894018
2026-07-31,0.021917808219178082,put,750.0,13.96,0.16104002162132625,0.13922979919433598,1.0159820390779368,-0.7302586889596194
2026-07-31,0.021917808219178082,put,751.0,14.7,0.16085725412717472,0.14020635192871095,1.0173366817967073,-0.7486575058257602
2026-07-31,0.021917808219178082,put,752.0,15.43,0.1598370523929171,0.1381922119140625,1.0186913245154778,-0.7675903547597276
2026-07-31,0.021917808219178082,put,753.0,16.195,0.15929480084742806,0.13678841735839847,1.0200459672342486,-0.7851931281210331
2026-07-31,0.021917808219178082,put,754.0,17.015,0.15997601634796335,0.13739876281738284,1.021400609953019,-0.8002247496253398
2026-07-31,0.021917808219178082,put,755.0,17.83,0.16002524575428634,0.13562876098632815,1.0227552526717896,-0.8154343804541422
2026-07-31,0.021917808219178082,put,756.0,18.67,0.1604562111874162,0.13514048461914066,1.0241098953905603,-0.8292855907753435
2026-07-31,0.021917808219178082,put,757.0,19.66,0.1660236019277286,0.13984014465332031,1.0254645381093308,-0.8345775707711764
2026-07-31,0.021917808219178082,put,758.0,20.49,0.16539247016591724,0.13794807373046875,1.0268191808281015,-0.8485259882685363
2026-07-31,0.021917808219178082,put,759.0,21.395,0.1672605479402346,0.13861945373535156,1.028173823546872,-0.8580486917652971
2026-07-31,0.021917808219178082,put,760.0,22.205,0.16471284355371252,0.14624877197265623,1.0295284662656425,-0.8733857467608723
2026-07-31,0.021917808219178082,put,761.0,22.57,0.1365988160561032,0.13257703369140628,1.0308831089844133,-0.9260944373095765
2026-07-31,0.021917808219178082,put,762.0,24.03,0.1671424597705933,0.1480798083496094,1.0322377517031838,-0.8909855065457195
2026-07-31,0.021917808219178082,put,763.0,24.595,0.14762127954397278,0.15528188476562502,1.0335923944219543,-0.927547334912378
2026-07-31,0.021917808219178082,put,764.0,26.05,0.1783839261693843,0.20233951965332028,1.034947037140725,-0.894679338478005
2026-07-31,0.021917808219178082,put,765.0,26.43,0.14440127365279412,0.1538170556640625,1.0363016798594955,-0.9466501351138623
2026-07-31,0.021917808219178082,put,766.0,27.52,0.15602060990252378,0.16602396484375004,1.037656322578266,-0.9391846365592478
2026-07-31,0.021917808219178082,put,770.0,32.32,0.22231048590219896,0.2542188836669922,1.0430748934533485,-0.8918230813800359
2026-07-31,0.021917808219178082,put,771.0,32.519999999999996,0.17811249764748663,0.18775226318359373,1.044429536172119,-0.9451602290326057
2026-07-31,0.021917808219178082,put,775.0,37.015,0.23030986816090301,0.2541578491210938,1.0498481070472012,-0.9165152032110735
2026-07-31,0.021917808219178082,put,790.0,52.305,0.3175130261268985,0.3529117443847656,1.0701677478287601,-0.9191116942918138
2026-08-07,0.0410958904109589,call,615.0,124.32,0.32332115509535203,0.593326820678711,0.8331052720439082,0.9977834205936874
2026-08-07,0.0410958904109589,call,625.0,114.325,0.28386244616909895,0.5566450585937501,0.846651699231614,0.9984228113400897
2026-08-07,0.0410958904109589,call,675.0,65.035,0.2609617882192747,0.3731141790771484,0.9143838351701431,0.9600905685721048
2026-08-07,0.0410958904109589,call,680.0,60.144999999999996,0.2507931947570128,0.35108070800781244,0.921157048763996,0.9530819243361606
2026-08-07,0.0410958904109589,call,685.0,55.355000000000004,0.24521720708349637,0.33075620422363283,0.9279302623578489,0.9412182302585932
2026-08-07,0.0410958904109589,call,695.0,46.504999999999995,0.255149236507774,0.3040230731201171,0.9414766895455547,0.8898886000236127
2026-08-07,0.0410958904109589,call,700.0,41.805,0.2432829096089445,0.28919167846679683,0.9482499031394076,0.8724224518536089
2026-08-07,0.0410958904109589,call,705.0,36.540000000000006,0.2125589402605736,0.23892972991943356,0.9550231167332606,0.8708758048879743
2026-08-07,0.0410958904109589,call,706.0,36.475,0.23543609110426947,0.27503166381835936,0.9563777594520312,0.8402294025654644
2026-08-07,0.0410958904109589,call,708.0,34.650000000000006,0.23054974066044795,0.2685009674072265,0.9590870448895723,0.8302036326557976
2026-08-07,0.0410958904109589,call,710.0,32.68,0.22159527701505063,0.2539747454833985,0.9617963303271134,0.8235328893397181
2026-08-07,0.0410958904109589,call,711.0,31.975,0.22411424268284244,0.25916268188476566,0.963150973045884,0.8127299033391975
2026-08-07,0.0410958904109589,call,712.0,31.205,0.22470606626463582,0.2590406127929688,0.9645056157646547,0.8037045199690901
2026-08-07,0.0410958904109589,call,714.0,29.479999999999997,0.22092242602926357,0.25324233093261717,0.9672149012021958,0.7899257611162822
2026-08-07,0.0410958904109589,call,715.0,28.560000000000002,0.21753139930572604,0.24793232543945312,0.9685695439209664,0.7841541599655899
2026-08-07,0.0410958904109589,call,717.0,26.625,0.20840348499972894,0.23520662261962888,0.9712788293585075,0.7741943720734514
2026-08-07,0.0410958904109589,call,718.0,25.83,0.20753036443147618,0.23288730987548828,0.9726334720772781,0.7650349812320212
2026-08-07,0.0410958904109589,call,719.0,24.43,0.19339366462504612,0.2089312506103515,0.9739881147960487,0.7694212451983846
2026-08-07,0.0410958904109589,call,720.0,24.185000000000002,0.2040896246895837,0.22791299438476562,0.9753427575148192,0.7475624654374677
2026-08-07,0.0410958904109589,call,721.0,22.82,0.19086689421874006,0.20584900604248046,0.9766974002335899,0.749968881155964
2026-08-07,0.0410958904109589,call,722.0,22.57,0.20064044154526042,0.223365920715332,0.9780520429523605,0.7288697573100684
2026-08-07,0.0410958904109589,call,723.0,21.735,0.1981285940860868,0.22098557342529296,0.9794066856711311,0.7197677338508434
2026-08-07,0.0410958904109589,call,725.0,19.61,0.18386818507248612,0.1956257196044922,0.9821159711086722,0.7089046131010401
2026-08-07,0.0410958904109589,call,726.0,18.875,0.18297470607282984,0.1941303732299805,0.9834706138274428,0.696909630544284
2026-08-07,0.0410958904109589,call,727.0,18.105,0.18120736899569506,0.19229933685302736,0.9848252565462133,0.6853563984436676
2026-08-07,0.0410958904109589,call,728.0,17.384999999999998,0.18017529740258084,0.19046830047607421,0.986179899264984,0.672797947060338
2026-08-07,0.0410958904109589,call,729.0,16.645,0.1785605510908947,0.18860674682617187,0.9875345419837546,0.6603615968204657
2026-08-07,0.0410958904109589,call,730.0,15.85,0.17575027600577836,0.18506674316406246,0.9888891847025251,0.6484028237286859
2026-08-07,0.0410958904109589,call,731.0,15.11,0.1737371984592323,0.1828694995117187,0.9902438274212957,0.6353845071109933
2026-08-07,0.0410958904109589,call,732.0,14.495000000000001,0.17371225765037884,0.18262536132812499,0.9915984701400663,0.6207203629822384
2026-08-07,0.0410958904109589,call,733.0,13.795000000000002,0.17195279663452145,0.1803670831298828,0.9929531128588369,0.6068030037310863
2026-08-07,0.0410958904109589,call,734.0,13.120000000000001,0.17039858924886692,0.1782308740234375,0.9943077555776074,0.5923849785049428
2026-08-07,0.0410958904109589,call,735.0,12.475,0.16912144551574582,0.17603363037109376,0.995662398296378,0.577490699369392
2026-08-07,0.0410958904109589,call,736.0,11.8,0.1670904177330648,0.17362276580810548,0.9970170410151487,0.5624962021040448
2026-08-07,0.0410958904109589,call,737.0,11.190000000000001,0.16591336404383275,0.1719748330688477,0.9983716837339192,0.5468903646165784
2026-08-07,0.0410958904109589,call,738.0,10.54,0.16380638764227615,0.1695944857788086,0.9997263264526898,0.5311103997723703
2026-08-07,0.0410958904109589,call,739.0,9.86,0.16093773890042842,0.16648172393798832,1.0010809691714604,0.5149017614926459
2026-08-07,0.0410958904109589,call,740.0,9.285,0.15956002311888798,0.16477275665283203,1.002435611890231,0.49824385001196964
2026-08-07,0.0410958904109589,call,741.0,8.73,0.1582383935676772,0.1632468930053711,1.0037902546090016,0.48133389276035693
2026-08-07,0.0410958904109589,call,742.0,8.125,0.1557897101974082,0.16050033843994144,1.0051448973277721,0.46384786939934053
2026-08-07,0.0410958904109589,call,743.0,7.630000000000001,0.15489582074499494,0.15943223388671873,1.0064995400465426,0.4465666231634966
2026-08-07,0.0410958904109589,call,744.0,7.0649999999999995,0.15251337905489812,0.15674671386718753,1.0078541827653134,0.4284082153127833
2026-08-07,0.0410958904109589,call,745.0,6.535,0.15040239599851662,0.1544274011230469,1.0092088254840839,0.4100388116715331
2026-08-07,0.0410958904109589,call,746.0,6.055,0.14882170473886644,0.152626882019043,1.0105634682028544,0.3917945520630345
2026-08-07,0.0410958904109589,call,747.0,5.615,0.14760822441734528,0.15119257019042973,1.011918110921625,0.3737578013533822
2026-08-07,0.0410958904109589,call,748.0,5.125,0.1451601645570113,0.1485680847167969,1.0132727536403956,0.35445970765272056
2026-08-07,0.0410958904109589,call,749.0,4.720000000000001,0.14387330056531628,0.1471642901611328,1.014627396359166,0.3362514262152037
2026-08-07,0.0410958904109589,call,750.0,4.275,0.14147466735288625,0.14450928741455077,1.0159820390779368,0.3167188164841807
2026-08-07,0.0410958904109589,call,751.0,3.9050000000000002,0.1400888884568794,0.14295290649414064,1.0173366817967073,0.29846775114503166
2026-08-07,0.0410958904109589,call,752.0,3.535,0.13831092393518102,0.14099980102539064,1.0186913245154778,0.2798013504592364
2026-08-07,0.0410958904109589,call,753.0,3.185,0.13651186558247685,0.13904669555664065,1.0200459672342486,0.2612462701280587
2026-08-07,0.0410958904109589,call,754.0,2.88,0.1352215126220647,0.1375208319091797,1.021400609953019,0.2437509978313327
2026-08-07,0.0410958904109589,call,755.0,2.575,0.133504667929517,0.13575083007812502,1.0227552526717896,0.22586386108336415
2026-08-07,0.0410958904109589,call,756.0,2.3099999999999996,0.13223816974579636,0.13422496643066406,1.0241098953905603,0.20914876510356645
2026-08-07,0.0410958904109589,call,757.0,2.0300000000000002,0.1301510726557837,0.1320277227783203,1.0254645381093308,0.19136294132735204
2026-08-07,0.0410958904109589,call,758.0,1.81,0.12905403271474145,0.13080703186035153,1.0268191808281015,0.17592985583677845
2026-08-07,0.0410958904109589,call,759.0,1.59,0.12749114160779385,0.12915909912109375,1.028173823546872,0.16017695379614366
2026-08-07,0.0410958904109589,call,760.0,1.385,0.12582434923526692,0.12751116638183596,1.0295284662656425,0.14483318477723606
2026-08-07,0.0410958904109589,call,761.0,1.22,0.12483456820322353,0.12629047546386718,1.0308831089844133,0.1314825616416973
2026-08-07,0.0410958904109589,call,762.0,1.04,0.12283896843611168,0.12421530090332032,1.0322377517031838,0.11687818336911865
2026-08-07,0.0410958904109589,call,763.0,0.92,0.12236433528544098,0.12360495544433595,1.0335923944219543,0.10595640755480157
2026-08-07,0.0410958904109589,call,764.0,0.785,0.12085389415379093,0.12183495361328125,1.034947037140725,0.09380322542614844
2026-08-07,0.0410958904109589,call,765.0,0.6799999999999999,0.12000741857209136,0.1211025390625,1.0363016798594955,0.08365078265745501
2026-08-07,0.0410958904109589,call,766.0,0.58,0.11886858987675845,0.11994288269042967,1.037656322578266,0.07372470810815342
2026-08-07,0.0410958904109589,call,767.0,0.49,0.11764930914541669,0.1186611572265625,1.0390109652970367,0.06443633309427187
2026-08-07,0.0410958904109589,call,768.0,0.425,0.11725262758896504,0.11792874267578124,1.0403656080158072,0.05721442503674238
2026-08-07,0.0410958904109589,call,769.0,0.355,0.1160605099236419,0.1167080517578125,1.0417202507345777,0.0494347563609465
2026-08-07,0.0410958904109589,call,770.0,0.295,0.11492257250622659,0.11548736083984376,1.0430748934533485,0.042470175706016335
2026-08-07,0.0410958904109589,call,771.0,0.255,0.11475884342523802,0.11524322265625,1.044429536172119,0.037456822257803134
2026-08-07,0.0410958904109589,call,772.0,0.22,0.11461605302504209,0.11560942993164064,1.0457841788908895,0.03295570248903033
2026-08-07,0.0410958904109589,call,773.0,0.195,0.11505017302175163,0.11548736083984376,1.0471388216096602,0.029546453724540303
2026-08-07,0.0410958904109589,call,774.0,0.165,0.11463220682384846,0.11512115356445313,1.0484934643284307,0.02558200176773771
2026-08-07,0.0410958904109589,call,775.0,0.135,0.11369835695034351,0.11426666992187501,1.0498481070472012,0.0215713211719856
2026-08-07,0.0410958904109589,call,776.0,0.11499999999999999,0.11355985213282477,0.11402253173828125,1.051202749765972,0.01872451680213898
2026-08-07,0.0410958904109589,call,777.0,0.10500000000000001,0.11460390986439288,0.11499908447265625,1.0525573924847424,0.017125710668785855
